nome,tipo,caminho,pasta,tamanho_bytes,status_referencia,referenciado_em
"enhanced mastermind.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced mastermind.gif","items-wiki/enhanced tables","21741","referenciado","rune-system.html"
"enhanced mastermindd.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced mastermindd.gif","items-wiki/enhanced tables","2300","sem referencia literal",""
"enhanced prismatic bolt.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced prismatic bolt.gif","items-wiki/enhanced tables","20333","sem referencia literal",""
"enhanced sd.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced sd.gif","items-wiki/enhanced tables","2217","sem referencia literal",""
"enhanced stone.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced stone.gif","items-wiki/enhanced tables","21698","referenciado","rune-system.html"
"enhanced stones.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced stones.gif","items-wiki/enhanced tables","2202","sem referencia literal",""
"enhanced sudden.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced sudden.gif","items-wiki/enhanced tables","21597","referenciado","rune-system.html"
"enhanced supreme health.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced supreme health.gif","items-wiki/enhanced tables","21983","referenciado","rune-system.html"
"enhanced supreme hp.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced supreme hp.gif","items-wiki/enhanced tables","13941","sem referencia literal",""
"enhanced thunder (2).gif","GIF","assets/media/items-wiki/enhanced tables/enhanced thunder (2).gif","items-wiki/enhanced tables","2190","sem referencia literal",""
"enhanced thunder.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced thunder.gif","items-wiki/enhanced tables","21588","referenciado","rune-system.html"
"enhanced ultimate healing rune.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced ultimate healing rune.gif","items-wiki/enhanced tables","20651","sem referencia literal",""
"enhanced ultimate mana potion (2).gif","GIF","assets/media/items-wiki/enhanced tables/enhanced ultimate mana potion (2).gif","items-wiki/enhanced tables","8543","sem referencia literal",""
"enhanced ultimate mana potion.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced ultimate mana potion.gif","items-wiki/enhanced tables","22112","referenciado","rune-system.html"
"enhanced ultimate spirit potion.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced ultimate spirit potion.gif","items-wiki/enhanced tables","21986","referenciado","rune-system.html"
"enhanced usp.gif","GIF","assets/media/items-wiki/enhanced tables/enhanced usp.gif","items-wiki/enhanced tables","8848","sem referencia literal",""
"enhnaced berserker potion.gif","GIF","assets/media/items-wiki/enhanced tables/enhnaced berserker potion.gif","items-wiki/enhanced tables","21507","sem referencia literal",""
"faster_enhanced tabble.gif","GIF","assets/media/items-wiki/enhanced tables/faster_enhanced tabble.gif","items-wiki/enhanced tables","7665","referenciado","rune-system.html"
"reffil flask.gif","GIF","assets/media/items-wiki/enhanced tables/reffil flask.gif","items-wiki/enhanced tables","701","referenciado","rune-system.html"
"reffil rune.gif","GIF","assets/media/items-wiki/enhanced tables/reffil rune.gif","items-wiki/enhanced tables","11333","referenciado","rune-system.html"
"Bossdaily radar and fiendish.gif","GIF","assets/media/items-wiki/portables/Bossdaily radar and fiendish.gif","items-wiki/portables","6706","referenciado","portables.html"
"portable arrow.gif","GIF","assets/media/items-wiki/portables/portable arrow.gif","items-wiki/portables","3934","referenciado","category-itens-e-equipamentos.html; portables.html"
"portable food.gif","GIF","assets/media/items-wiki/portables/portable food.gif","items-wiki/portables","7672","referenciado","portables.html"
"portable forge.gif","GIF","assets/media/items-wiki/portables/portable forge.gif","items-wiki/portables","9643","referenciado","portables.html"
"portable imbuing.gif","GIF","assets/media/items-wiki/portables/portable imbuing.gif","items-wiki/portables","8501","referenciado","portables.html"
"portable rune.gif","GIF","assets/media/items-wiki/portables/portable rune.gif","items-wiki/portables","5859","referenciado","portables.html"
"portable seller.gif","GIF","assets/media/items-wiki/portables/portable seller.gif","items-wiki/portables","8764","referenciado","portables.html"
"portable task book.gif","GIF","assets/media/items-wiki/portables/portable task book.gif","items-wiki/portables","2627","referenciado","category-sistemas-do-servidor.html; index.html; portables.html; tasks-system.html; assets/js/wiki.js; assets/js/search-index.js"
"portable teleporte.gif","GIF","assets/media/items-wiki/portables/portable teleporte.gif","items-wiki/portables","8527","referenciado","portables.html"
"ammo.gif","GIF","assets/media/menu/ammo.gif","menu","3484","referenciado","category-itens-e-equipamentos.html"
"amulets.gif","GIF","assets/media/menu/amulets.gif","menu","13589","referenciado","category-itens-e-equipamentos.html"
"animus-mastery-soulpit.gif","GIF","assets/media/menu/animus-mastery-soulpit.gif","menu","1529","referenciado","animus-mastery-soulpit.html; category-sistemas-do-servidor.html; index.html; assets/js/wiki.js; assets/js/search-index.js"
"armors.gif","GIF","assets/media/menu/armors.gif","menu","18012","referenciado","category-itens-e-equipamentos.html"
"backpacks.gif","GIF","assets/media/menu/backpacks.gif","menu","6546","referenciado","category-itens-e-equipamentos.html"
"boots.gif","GIF","assets/media/menu/boots.gif","menu","8362","referenciado","category-itens-e-equipamentos.html"
"character-upgrades.gif","GIF","assets/media/menu/character-upgrades.gif","menu","45685207","referenciado","category-sistemas-do-servidor.html; character-upgrades.html; index.html; invasao-de-minibosses.html; assets/js/wiki.js; assets/js/search-index.js"
"comandos-do-servidor.gif","GIF","assets/media/menu/comandos-do-servidor.gif","menu","519","referenciado","category-guias-e-utilidades.html; assets/js/wiki.js; assets/js/search-index.js"
"dark-totem-daily.gif","GIF","assets/media/menu/dark-totem-daily.gif","menu","35983969","referenciado","category-sistemas-do-servidor.html; dark-totem-daily.html; index.html; assets/js/wiki.js; assets/js/search-index.js"
"divergence-system.gif","GIF","assets/media/menu/divergence-system.gif","menu","2396","referenciado","category-sistemas-do-servidor.html; divergence-system.html; index.html; assets/js/wiki.js; assets/js/search-index.js"
"divergencedeath.gif","GIF","assets/media/menu/divergencedeath.gif","menu","23253","referenciado","divergence-system.html"
"divergenceearth.gif","GIF","assets/media/menu/divergenceearth.gif","menu","21011","referenciado","divergence-system.html"
"divergenceenergy.gif","GIF","assets/media/menu/divergenceenergy.gif","menu","14625","referenciado","divergence-system.html"
"divergencefire.gif","GIF","assets/media/menu/divergencefire.gif","menu","16073","referenciado","divergence-system.html"
"divergenceholy.gif","GIF","assets/media/menu/divergenceholy.gif","menu","21475","referenciado","divergence-system.html"
"divergenceice.gif","GIF","assets/media/menu/divergenceice.gif","menu","21377","referenciado","divergence-system.html"
"dolls.gif","GIF","assets/media/menu/dolls.gif","menu","562","referenciado","category-itens-e-equipamentos.html"
"helmets.gif","GIF","assets/media/menu/helmets.gif","menu","13636","referenciado","category-itens-e-equipamentos.html"
"hunts-custom.gif","GIF","assets/media/menu/hunts-custom.gif","menu","21035","sem referencia literal",""
"legs.gif","GIF","assets/media/menu/legs.gif","menu","7774","referenciado","category-itens-e-equipamentos.html"
"mounts.gif","GIF","assets/media/menu/mounts.gif","menu","5325","referenciado","category-colecionaveis.html"
"outfits.gif","GIF","assets/media/menu/outfits.gif","menu","247276","referenciado","category-colecionaveis.html; category-sistemas-do-servidor.html; index.html; outfit-mount-bonus.html; assets/js/wiki.js; assets/js/search-index.js"
"rings.gif","GIF","assets/media/menu/rings.gif","menu","11292","referenciado","category-itens-e-equipamentos.html"
"rune-system.gif","GIF","assets/media/menu/rune-system.gif","menu","10114","referenciado","category-sistemas-do-servidor.html; index.html; assets/js/wiki.js; assets/js/search-index.js"
"shields.gif","GIF","assets/media/menu/shields.gif","menu","9896","referenciado","category-itens-e-equipamentos.html"
"sistema-de-craft.gif","GIF","assets/media/menu/sistema-de-craft.gif","menu","43967967","referenciado","category-sistemas-do-servidor.html; index.html; sistema-de-craft.html; assets/js/wiki.js; assets/js/search-index.js"
"spell-badge-upgrade.gif","GIF","assets/media/menu/spell-badge-upgrade.gif","menu","2766","referenciado","category-sistemas-do-servidor.html; index.html; invasao-de-minibosses.html; assets/js/wiki.js; assets/js/search-index.js"
"stones-guia-completo.gif","GIF","assets/media/menu/stones-guia-completo.gif","menu","2804","referenciado","category-sistemas-do-servidor.html; index.html; assets/js/wiki.js; assets/js/search-index.js"
"weapons.gif","GIF","assets/media/menu/weapons.gif","menu","6779","referenciado","category-itens-e-equipamentos.html"
"01-original.png","PNG","assets/media/miniboss-invasions/01-original.png","miniboss-invasions","1311357","referenciado","invasao-de-minibosses.html"
"01-sprite.gif","GIF","assets/media/miniboss-invasions/01-sprite.gif","miniboss-invasions","4916","referenciado","invasao-de-minibosses.html"
"02-original.png","PNG","assets/media/miniboss-invasions/02-original.png","miniboss-invasions","1431859","referenciado","invasao-de-minibosses.html"
"02-sprite.gif","GIF","assets/media/miniboss-invasions/02-sprite.gif","miniboss-invasions","8637","referenciado","invasao-de-minibosses.html"
"03-original.png","PNG","assets/media/miniboss-invasions/03-original.png","miniboss-invasions","1273136","referenciado","invasao-de-minibosses.html"
"03-sprite.gif","GIF","assets/media/miniboss-invasions/03-sprite.gif","miniboss-invasions","3580","referenciado","invasao-de-minibosses.html"
"04-original.png","PNG","assets/media/miniboss-invasions/04-original.png","miniboss-invasions","1257487","referenciado","invasao-de-minibosses.html"
"04-sprite.gif","GIF","assets/media/miniboss-invasions/04-sprite.gif","miniboss-invasions","5210","referenciado","invasao-de-minibosses.html"
"05-original.png","PNG","assets/media/miniboss-invasions/05-original.png","miniboss-invasions","1297208","referenciado","invasao-de-minibosses.html"
"05-sprite.gif","GIF","assets/media/miniboss-invasions/05-sprite.gif","miniboss-invasions","3913","referenciado","invasao-de-minibosses.html"
"06-original.png","PNG","assets/media/miniboss-invasions/06-original.png","miniboss-invasions","1325598","referenciado","invasao-de-minibosses.html"
"06-sprite.gif","GIF","assets/media/miniboss-invasions/06-sprite.gif","miniboss-invasions","4371","referenciado","invasao-de-minibosses.html"
"07-original.png","PNG","assets/media/miniboss-invasions/07-original.png","miniboss-invasions","1281430","referenciado","invasao-de-minibosses.html"
"07-sprite.gif","GIF","assets/media/miniboss-invasions/07-sprite.gif","miniboss-invasions","8208","referenciado","invasao-de-minibosses.html"
"08-original.png","PNG","assets/media/miniboss-invasions/08-original.png","miniboss-invasions","1180954","referenciado","invasao-de-minibosses.html"
"08-sprite.gif","GIF","assets/media/miniboss-invasions/08-sprite.gif","miniboss-invasions","2264","referenciado","invasao-de-minibosses.html"
"09-original.png","PNG","assets/media/miniboss-invasions/09-original.png","miniboss-invasions","1209808","referenciado","invasao-de-minibosses.html"
"09-sprite.gif","GIF","assets/media/miniboss-invasions/09-sprite.gif","miniboss-invasions","7413","referenciado","invasao-de-minibosses.html"
"10-original.png","PNG","assets/media/miniboss-invasions/10-original.png","miniboss-invasions","981833","referenciado","invasao-de-minibosses.html"
"10-sprite.gif","GIF","assets/media/miniboss-invasions/10-sprite.gif","miniboss-invasions","20238","referenciado","invasao-de-minibosses.html"
"11-original.png","PNG","assets/media/miniboss-invasions/11-original.png","miniboss-invasions","1368219","referenciado","invasao-de-minibosses.html"
"11-sprite.gif","GIF","assets/media/miniboss-invasions/11-sprite.gif","miniboss-invasions","14734","referenciado","invasao-de-minibosses.html"
"12-original.png","PNG","assets/media/miniboss-invasions/12-original.png","miniboss-invasions","1329308","referenciado","invasao-de-minibosses.html"
"12-sprite.gif","GIF","assets/media/miniboss-invasions/12-sprite.gif","miniboss-invasions","3959","referenciado","invasao-de-minibosses.html"
"13-original.png","PNG","assets/media/miniboss-invasions/13-original.png","miniboss-invasions","1290878","referenciado","invasao-de-minibosses.html"
"13-sprite.gif","GIF","assets/media/miniboss-invasions/13-sprite.gif","miniboss-invasions","12484","referenciado","invasao-de-minibosses.html"
"14-original.png","PNG","assets/media/miniboss-invasions/14-original.png","miniboss-invasions","1074039","referenciado","invasao-de-minibosses.html"
"14-sprite.gif","GIF","assets/media/miniboss-invasions/14-sprite.gif","miniboss-invasions","7781","referenciado","invasao-de-minibosses.html"
"15-original.png","PNG","assets/media/miniboss-invasions/15-original.png","miniboss-invasions","1484237","referenciado","invasao-de-minibosses.html"
"15-sprite.gif","GIF","assets/media/miniboss-invasions/15-sprite.gif","miniboss-invasions","25341","referenciado","invasao-de-minibosses.html"
"16-original.png","PNG","assets/media/miniboss-invasions/16-original.png","miniboss-invasions","274772","referenciado","invasao-de-minibosses.html"
"countess-sorrow-original.png","PNG","assets/media/miniboss-invasions/countess-sorrow-original.png","miniboss-invasions","1184788","referenciado","invasao-de-minibosses.html"
"countess-sorrow-sprite.png","PNG","assets/media/miniboss-invasions/countess-sorrow-sprite.png","miniboss-invasions","1463","referenciado","invasao-de-minibosses.html"
"feroxa-original.png","PNG","assets/media/miniboss-invasions/feroxa-original.png","miniboss-invasions","1298364","referenciado","invasao-de-minibosses.html"
"feroxa-sprite.png","PNG","assets/media/miniboss-invasions/feroxa-sprite.png","miniboss-invasions","1388","referenciado","invasao-de-minibosses.html"
"grand-chaplain-gaunder-original.png","PNG","assets/media/miniboss-invasions/grand-chaplain-gaunder-original.png","miniboss-invasions","1210956","referenciado","invasao-de-minibosses.html"
"grand-chaplain-gaunder-sprite.png","PNG","assets/media/miniboss-invasions/grand-chaplain-gaunder-sprite.png","miniboss-invasions","1089","referenciado","invasao-de-minibosses.html"
"guard-captain-quaid-original.png","PNG","assets/media/miniboss-invasions/guard-captain-quaid-original.png","miniboss-invasions","1124622","referenciado","invasao-de-minibosses.html"
"guard-captain-quaid-sprite.png","PNG","assets/media/miniboss-invasions/guard-captain-quaid-sprite.png","miniboss-invasions","1196","referenciado","invasao-de-minibosses.html"
"jailer-original.png","PNG","assets/media/miniboss-invasions/jailer-original.png","miniboss-invasions","1373193","referenciado","invasao-de-minibosses.html"
"jailer-sprite.png","PNG","assets/media/miniboss-invasions/jailer-sprite.png","miniboss-invasions","1236","referenciado","invasao-de-minibosses.html"
"mozradek-original.png","PNG","assets/media/miniboss-invasions/mozradek-original.png","miniboss-invasions","1319399","referenciado","invasao-de-minibosses.html"
"mozradek-sprite.png","PNG","assets/media/miniboss-invasions/mozradek-sprite.png","miniboss-invasions","4160","referenciado","invasao-de-minibosses.html"
"mr-punish-original.png","PNG","assets/media/miniboss-invasions/mr-punish-original.png","miniboss-invasions","1330976","referenciado","invasao-de-minibosses.html"
"mr-punish-sprite.png","PNG","assets/media/miniboss-invasions/mr-punish-sprite.png","miniboss-invasions","2896","referenciado","invasao-de-minibosses.html"
"orc-helmet-original.png","PNG","assets/media/miniboss-invasions/orc-helmet-original.png","miniboss-invasions","1171990","referenciado","invasao-de-minibosses.html"
"orc-helmet-sprite.png","PNG","assets/media/miniboss-invasions/orc-helmet-sprite.png","miniboss-invasions","957","referenciado","invasao-de-minibosses.html"
"orc-shield-original.png","PNG","assets/media/miniboss-invasions/orc-shield-original.png","miniboss-invasions","1179606","referenciado","invasao-de-minibosses.html"
"orc-shield-sprite.png","PNG","assets/media/miniboss-invasions/orc-shield-sprite.png","miniboss-invasions","957","referenciado","invasao-de-minibosses.html"
"preceptor-lazare-original.png","PNG","assets/media/miniboss-invasions/preceptor-lazare-original.png","miniboss-invasions","1073614","referenciado","invasao-de-minibosses.html"
"preceptor-lazare-sprite.png","PNG","assets/media/miniboss-invasions/preceptor-lazare-sprite.png","miniboss-invasions","878","referenciado","invasao-de-minibosses.html"
"the-horned-fox-original.png","PNG","assets/media/miniboss-invasions/the-horned-fox-original.png","miniboss-invasions","1364001","referenciado","invasao-de-minibosses.html"
"the-horned-fox-sprite.png","PNG","assets/media/miniboss-invasions/the-horned-fox-sprite.png","miniboss-invasions","1128","referenciado","invasao-de-minibosses.html"
"the-imperor-original.png","PNG","assets/media/miniboss-invasions/the-imperor-original.png","miniboss-invasions","1172545","referenciado","invasao-de-minibosses.html"
"the-imperor-sprite.png","PNG","assets/media/miniboss-invasions/the-imperor-sprite.png","miniboss-invasions","2355","referenciado","invasao-de-minibosses.html"
"the-plasmother-original.png","PNG","assets/media/miniboss-invasions/the-plasmother-original.png","miniboss-invasions","1288201","referenciado","invasao-de-minibosses.html"
"the-plasmother-sprite.png","PNG","assets/media/miniboss-invasions/the-plasmother-sprite.png","miniboss-invasions","3331","referenciado","invasao-de-minibosses.html"
"white-pale-original.png","PNG","assets/media/miniboss-invasions/white-pale-original.png","miniboss-invasions","1241655","referenciado","invasao-de-minibosses.html"
"white-pale-sprite.png","PNG","assets/media/miniboss-invasions/white-pale-sprite.png","miniboss-invasions","1292","referenciado","invasao-de-minibosses.html"
"zarabustor-original.png","PNG","assets/media/miniboss-invasions/zarabustor-original.png","miniboss-invasions","1123488","referenciado","invasao-de-minibosses.html"
"zarabustor-sprite.png","PNG","assets/media/miniboss-invasions/zarabustor-sprite.png","miniboss-invasions","1220","referenciado","invasao-de-minibosses.html"
"game-store.png","PNG","assets/media/outfit-mount-bonus/game-store.png","outfit-mount-bonus","702531","referenciado","outfit-mount-bonus.html"
"quest-entrance.png","PNG","assets/media/outfit-mount-bonus/quest-entrance.png","outfit-mount-bonus","231131","referenciado","outfit-mount-bonus.html"
"task-mounts.png","PNG","assets/media/outfit-mount-bonus/task-mounts.png","outfit-mount-bonus","1161686","referenciado","outfit-mount-bonus.html"
"task-outfits.png","PNG","assets/media/outfit-mount-bonus/task-outfits.png","outfit-mount-bonus","1143176","referenciado","outfit-mount-bonus.html"
"menu-placeholder.gif","GIF","assets/media/placeholders/menu-placeholder.gif","placeholders","1876","sem referencia literal",""
"under-construction.jpg","JPG","assets/media/placeholders/under-construction.jpg","placeholders","75503","referenciado","ammo.html; amulets.html; armors.html; backpacks.html; boots.html; dolls.html; helmets.html; legs.html; mounts.html; outfits.html; rings.html; shields.html; weapons.html"
"special-tools-npc.png","PNG","assets/media/rarity-system/special-tools-npc.png","rarity-system","223596","referenciado","stones-guia-completo.html"
"tool-prices.png","PNG","assets/media/rarity-system/tool-prices.png","rarity-system","22604","sem referencia literal",""
"arcane-kube.png","PNG","assets/media/reliquary/arcane-kube.png","reliquary","3144","referenciado","category-sistemas-do-servidor.html; index.html; reliquary-system.html; assets/js/wiki.js; assets/js/search-index.js"
"ascended-kube.png","PNG","assets/media/reliquary/ascended-kube.png","reliquary","3573","referenciado","reliquary-system.html"
"empowered-kube.png","PNG","assets/media/reliquary/empowered-kube.png","reliquary","3212","referenciado","reliquary-system.html"
"earth-amplification.gif","GIF","assets/media/reward-items/earth-amplification.gif","reward-items","424","referenciado","tasks-system.html"
"earth-resilience.gif","GIF","assets/media/reward-items/earth-resilience.gif","reward-items","465","referenciado","tasks-system.html"
"energy-amplification.gif","GIF","assets/media/reward-items/energy-amplification.gif","reward-items","426","referenciado","tasks-system.html"
"energy-resilience.gif","GIF","assets/media/reward-items/energy-resilience.gif","reward-items","468","referenciado","tasks-system.html"
"holy-amplification.gif","GIF","assets/media/reward-items/holy-amplification.gif","reward-items","428","referenciado","tasks-system.html"
"holy-resilience.gif","GIF","assets/media/reward-items/holy-resilience.gif","reward-items","464","referenciado","tasks-system.html"
"physical-amplification.gif","GIF","assets/media/reward-items/physical-amplification.gif","reward-items","430","referenciado","tasks-system.html"
"5903-ferumbras-hat.gif","GIF","assets/media/roulette-system/5903-ferumbras-hat.gif","roulette-system","1088","referenciado","dark-totem-daily.html; divergence-system.html; roulette-system.html"
"63022-mysterious-spell-badge.gif","GIF","assets/media/roulette-system/63022-mysterious-spell-badge.gif","roulette-system","2766","referenciado","roulette-system.html"
"63066-20x-prey-cards.gif","GIF","assets/media/roulette-system/63066-20x-prey-cards.gif","roulette-system","2455","referenciado","dark-totem-daily.html; roulette-system.html"
"63067-10x-prey-cards.gif","GIF","assets/media/roulette-system/63067-10x-prey-cards.gif","roulette-system","2445","referenciado","roulette-system.html"
"63068-5x-prey-cards.gif","GIF","assets/media/roulette-system/63068-5x-prey-cards.gif","roulette-system","2412","referenciado","dark-totem-daily.html; roulette-system.html"
"63093-addon-cloth.gif","GIF","assets/media/roulette-system/63093-addon-cloth.gif","roulette-system","14946","referenciado","roulette-system.html"
"63094-mount-token.gif","GIF","assets/media/roulette-system/63094-mount-token.gif","roulette-system","16067","referenciado","roulette-system.html"
"63096-stamina-bottle.gif","GIF","assets/media/roulette-system/63096-stamina-bottle.gif","roulette-system","6571","referenciado","roulette-system.html"
"63097-upgrade-potions.gif","GIF","assets/media/roulette-system/63097-upgrade-potions.gif","roulette-system","7288","referenciado","roulette-system.html"
"63098-dust-bottle-refiller.gif","GIF","assets/media/roulette-system/63098-dust-bottle-refiller.gif","roulette-system","4701","referenciado","roulette-system.html"
"63100-upgrade-stone-lvl-1.gif","GIF","assets/media/roulette-system/63100-upgrade-stone-lvl-1.gif","roulette-system","3620","referenciado","roulette-system.html"
"63105-monk-equipment-box.gif","GIF","assets/media/roulette-system/63105-monk-equipment-box.gif","roulette-system","12935","referenciado","dark-totem-daily.html; roulette-system.html"
"63106-sorcerer-equipment-box.gif","GIF","assets/media/roulette-system/63106-sorcerer-equipment-box.gif","roulette-system","19127","referenciado","dark-totem-daily.html; roulette-system.html"
"63107-druid-equipment-box.gif","GIF","assets/media/roulette-system/63107-druid-equipment-box.gif","roulette-system","24669","referenciado","dark-totem-daily.html; roulette-system.html"
"63108-knight-equipment-box.gif","GIF","assets/media/roulette-system/63108-knight-equipment-box.gif","roulette-system","18238","referenciado","dark-totem-daily.html; roulette-system.html"
"63109-paladin-equipment-box.gif","GIF","assets/media/roulette-system/63109-paladin-equipment-box.gif","roulette-system","18232","referenciado","dark-totem-daily.html; roulette-system.html"
"63110-roulette-token.gif","GIF","assets/media/roulette-system/63110-roulette-token.gif","roulette-system","6275","referenciado","category-sistemas-do-servidor.html; dark-totem-daily.html; index.html; roulette-system.html; tasks-system.html; assets/js/wiki.js; assets/js/search-index.js"
"63136-ratmiral-box.gif","GIF","assets/media/roulette-system/63136-ratmiral-box.gif","roulette-system","15401","referenciado","roulette-system.html"
"63137-brainstealer-box.gif","GIF","assets/media/roulette-system/63137-brainstealer-box.gif","roulette-system","17949","referenciado","roulette-system.html"
"63138-timira-box.gif","GIF","assets/media/roulette-system/63138-timira-box.gif","roulette-system","11674","referenciado","roulette-system.html"
"63139-drume-box.gif","GIF","assets/media/roulette-system/63139-drume-box.gif","roulette-system","6521","referenciado","roulette-system.html"
"63140-scarlett-box.gif","GIF","assets/media/roulette-system/63140-scarlett-box.gif","roulette-system","12203","referenciado","roulette-system.html"
"63141-oberon-box.gif","GIF","assets/media/roulette-system/63141-oberon-box.gif","roulette-system","23036","referenciado","roulette-system.html"
"63142-plunder-box.gif","GIF","assets/media/roulette-system/63142-plunder-box.gif","roulette-system","8445","referenciado","roulette-system.html"
"63143-nightmare-box.gif","GIF","assets/media/roulette-system/63143-nightmare-box.gif","roulette-system","4517","referenciado","roulette-system.html"
"63144-arbaziloth-box.gif","GIF","assets/media/roulette-system/63144-arbaziloth-box.gif","roulette-system","13709","referenciado","roulette-system.html"
"63145-soulwar-box.gif","GIF","assets/media/roulette-system/63145-soulwar-box.gif","roulette-system","9882","referenciado","roulette-system.html"
"63147-gazharagoth-box.gif","GIF","assets/media/roulette-system/63147-gazharagoth-box.gif","roulette-system","4606","referenciado","roulette-system.html"
"63148-zelos-box.gif","GIF","assets/media/roulette-system/63148-zelos-box.gif","roulette-system","13580","referenciado","roulette-system.html"
"63149-mithmah-box.gif","GIF","assets/media/roulette-system/63149-mithmah-box.gif","roulette-system","4744","referenciado","roulette-system.html"
"63150-amber-box.gif","GIF","assets/media/roulette-system/63150-amber-box.gif","roulette-system","7170","referenciado","roulette-system.html"
"63151-sugar-box.gif","GIF","assets/media/roulette-system/63151-sugar-box.gif","roulette-system","8480","referenciado","roulette-system.html"
"63152-monster-box.gif","GIF","assets/media/roulette-system/63152-monster-box.gif","roulette-system","5920","referenciado","roulette-system.html"
"63153-bless-scroll.gif","GIF","assets/media/roulette-system/63153-bless-scroll.gif","roulette-system","493","referenciado","roulette-system.html"
"63155-addon-casket.gif","GIF","assets/media/roulette-system/63155-addon-casket.gif","roulette-system","42188","referenciado","roulette-system.html"
"63156-mount-casket.gif","GIF","assets/media/roulette-system/63156-mount-casket.gif","roulette-system","19792","referenciado","roulette-system.html"
"63157-orange-effect.gif","GIF","assets/media/roulette-system/63157-orange-effect.gif","roulette-system","2442","referenciado","roulette-system.html"
"63158-blue-effect.gif","GIF","assets/media/roulette-system/63158-blue-effect.gif","roulette-system","2442","referenciado","roulette-system.html"
"63159-green-effect.gif","GIF","assets/media/roulette-system/63159-green-effect.gif","roulette-system","2442","referenciado","roulette-system.html"
"63160-red-effect.gif","GIF","assets/media/roulette-system/63160-red-effect.gif","roulette-system","2310","referenciado","roulette-system.html"
"63161-yellow-effect.gif","GIF","assets/media/roulette-system/63161-yellow-effect.gif","roulette-system","2719","referenciado","roulette-system.html"
"63162-orange-effect.gif","GIF","assets/media/roulette-system/63162-orange-effect.gif","roulette-system","2719","referenciado","roulette-system.html"
"63163-blue-effect.gif","GIF","assets/media/roulette-system/63163-blue-effect.gif","roulette-system","2719","referenciado","roulette-system.html"
"63164-purple-effect.gif","GIF","assets/media/roulette-system/63164-purple-effect.gif","roulette-system","2719","referenciado","roulette-system.html"
"63179-claws-box.gif","GIF","assets/media/roulette-system/63179-claws-box.gif","roulette-system","18926","referenciado","roulette-system.html"
"63181-swords-box.gif","GIF","assets/media/roulette-system/63181-swords-box.gif","roulette-system","19835","referenciado","roulette-system.html"
"63182-clubs-box.gif","GIF","assets/media/roulette-system/63182-clubs-box.gif","roulette-system","19493","referenciado","roulette-system.html"
"63183-crossbows-box.gif","GIF","assets/media/roulette-system/63183-crossbows-box.gif","roulette-system","21199","referenciado","roulette-system.html"
"63184-axes-box.gif","GIF","assets/media/roulette-system/63184-axes-box.gif","roulette-system","19915","referenciado","roulette-system.html"
"63185-bows-box.gif","GIF","assets/media/roulette-system/63185-bows-box.gif","roulette-system","20430","referenciado","roulette-system.html"
"63186-wands-box.gif","GIF","assets/media/roulette-system/63186-wands-box.gif","roulette-system","19454","referenciado","roulette-system.html"
"63187-rods-box.gif","GIF","assets/media/roulette-system/63187-rods-box.gif","roulette-system","21636","referenciado","roulette-system.html"
"63191-gems-box.gif","GIF","assets/media/roulette-system/63191-gems-box.gif","roulette-system","7268","referenciado","dark-totem-daily.html; roulette-system.html"
"63194-rings-box.gif","GIF","assets/media/roulette-system/63194-rings-box.gif","roulette-system","4825","referenciado","roulette-system.html"
"63195-amulets-box.gif","GIF","assets/media/roulette-system/63195-amulets-box.gif","roulette-system","8052","referenciado","roulette-system.html"
"63196-mysterious-box.gif","GIF","assets/media/roulette-system/63196-mysterious-box.gif","roulette-system","11081","referenciado","dark-totem-daily.html; roulette-system.html"
"63197-green-exp-potion-10m.gif","GIF","assets/media/roulette-system/63197-green-exp-potion-10m.gif","roulette-system","4726","referenciado","roulette-system.html"
"63198-blue-exp-potion-20m.gif","GIF","assets/media/roulette-system/63198-blue-exp-potion-20m.gif","roulette-system","2587","referenciado","roulette-system.html"
"63199-purple-exp-potion-30m.gif","GIF","assets/media/roulette-system/63199-purple-exp-potion-30m.gif","roulette-system","3724","referenciado","roulette-system.html"
"63201-exercise-elixir-1h.gif","GIF","assets/media/roulette-system/63201-exercise-elixir-1h.gif","roulette-system","10506","referenciado","dark-totem-daily.html; roulette-system.html"
"63208-double-task-scroll.gif","GIF","assets/media/roulette-system/63208-double-task-scroll.gif","roulette-system","9046","referenciado","dark-totem-daily.html; roulette-system.html"
"63209-task-renewer.gif","GIF","assets/media/roulette-system/63209-task-renewer.gif","roulette-system","10240","referenciado","roulette-system.html"
"63275-mystery-durable-exercise.gif","GIF","assets/media/roulette-system/63275-mystery-durable-exercise.gif","roulette-system","1868","referenciado","roulette-system.html"
"63276-mystery-lasting-exercise.gif","GIF","assets/media/roulette-system/63276-mystery-lasting-exercise.gif","roulette-system","1890","referenciado","roulette-system.html; tasks-system.html"
